,valence
1949,0.692
1950,0.344
1951,0.357
1952,0.504
1953,0.674
1954,0.717
1955,0.737
1956,0.39
1957,0.56
1958,0.357
1959,0.162
1960,0.344
1961,0.692
1962,0.599
1963,0.674
1964,0.504
1965,0.737
1966,0.39
1967,0.599
1968,0.56
1969,0.162
1970,0.357
1971,0.344
1972,0.504
1973,0.674
1974,0.692
1975,0.737
1976,0.39
1977,0.162
1978,0.56
1979,0.599
1980,0.357
1981,0.344
1982,0.372
1983,0.692
1984,0.674
1985,0.737
1986,0.39
1987,0.162
1988,0.344
1989,0.56
1990,0.599
1991,0.715
1992,0.357
1993,0.692
1994,0.372
1995,0.737
1996,0.448
1997,0.136
1998,0.39
1999,0.674
2000,0.584
2001,0.658
2002,0.344
2003,0.333
2004,0.56
2005,0.737
2006,0.448
2007,0.136
2008,0.674
2009,0.658
2010,0.333
2011,0.693
2012,0.344
2013,0.39
2014,0.692
2015,0.737
2016,0.448
2017,0.433
2018,0.136
2019,0.693
2020,0.658
2021,0.333
2022,0.674
2023,0.344
2024,0.39
2025,0.737
2026,0.448
2027,0.162
2028,0.433
2029,0.693
2030,0.682
2031,0.333
2032,0.344
2033,0.658
2034,0.765
2035,0.737
2036,0.448
2037,0.162
2038,0.433
2039,0.693
2040,0.682
2041,0.333
2042,0.344
2043,0.658
2044,0.284
2045,0.737
2046,0.448
2047,0.162
2048,0.646
2049,0.693
2050,0.199
2051,0.284
2052,0.682
2053,0.433
2054,0.344
2055,0.737
2056,0.448
2057,0.162
2058,0.5
2059,0.646
2060,0.849
2061,0.693
2062,0.716
2063,0.682
2064,0.344
2065,0.387
2066,0.162
2067,0.448
2068,0.5
2069,0.868
2070,0.737
2071,0.364
2072,0.572
2073,0.57
2074,0.646
2075,0.737
2076,0.387
2077,0.868
2078,0.162
2079,0.448
2080,0.5
2081,0.35
2082,0.572
2083,0.702
2084,0.364
2085,0.737
2086,0.387
2087,0.868
2088,0.162
2089,0.448
2090,0.769
2091,0.5
2092,0.35
2093,0.572
2094,0.832
2095,0.737
2096,0.162
2097,0.387
2098,0.769
2099,0.448
2100,0.4
2101,0.5
2102,0.572
2103,0.591
2104,0.835
2105,0.737
2106,0.832
2107,0.387
2108,0.162
2109,0.35
2110,0.448
2111,0.769
2112,0.591
2113,0.5
2114,0.835
2115,0.737
2116,0.448
2117,0.387
2118,0.359
2119,0.769
2120,0.5
2121,0.344
2122,0.572
2123,0.835
2124,0.507
2125,0.233
2126,0.737
2127,0.448
2128,0.162
2129,0.387
2130,0.769
2131,0.5
2132,0.344
2133,0.507
2134,0.572
2135,0.233
2136,0.737
2137,0.448
2138,0.162
2139,0.387
2140,0.769
2141,0.5
2142,0.344
2143,0.507
2144,0.137
2145,0.737
2146,0.233
2147,0.448
2148,0.696
2149,0.723
2150,0.769
2151,0.137
2152,0.387
2153,0.5
2154,0.466
2155,0.737
2156,0.233
2157,0.656
2158,0.162
2159,0.723
2160,0.448
2161,0.387
2162,0.769
2163,0.137
2164,0.5
2165,0.737
2166,0.448
2167,0.233
2168,0.162
2169,0.723
2170,0.387
2171,0.656
2172,0.137
2173,0.769
2174,0.928
2175,0.737
2176,0.448
2177,0.162
2178,0.723
2179,0.656
2180,0.233
2181,0.387
2182,0.769
2183,0.5
2184,0.137
2185,0.234
2186,0.737
2187,0.387
2188,0.162
2189,0.723
2190,0.448
2191,0.656
2192,0.233
2193,0.513
2194,0.769
2195,0.234
2196,0.737
2197,0.428
2198,0.162
2199,0.723
2200,0.448
2201,0.387
2202,0.233
2203,0.656
2204,0.769
2205,0.737
2206,0.162
2207,0.507
2208,0.258
2209,0.234
2210,0.448
2211,0.428
2212,0.719
2213,0.387
2214,0.769
2215,0.286
2216,0.737
2217,0.217
2218,0.448
2219,0.234
2220,0.428
2221,0.719
2222,0.769
2223,0.507
2224,0.507
2225,0.464
2226,0.286
2227,0.162
2228,0.947
2229,0.737
2230,0.719
2231,0.543
2232,0.448
2233,0.234
2234,0.428
2235,0.464
2236,0.286
2237,0.162
2238,0.947
2239,0.737
2240,0.719
2241,0.234
2242,0.663
2243,0.448
2244,0.543
2245,0.464
2246,0.696
2247,0.947
2248,0.737
2249,0.286
2250,0.719
2251,0.448
2252,0.234
2253,0.663
2254,0.253
2255,0.464
2256,0.162
2257,0.947
2258,0.737
2259,0.286
2260,0.719
2261,0.559
2262,0.448
2263,0.781
2264,0.253
2265,0.464
2266,0.162
2267,0.362
2268,0.719
2269,0.737
2270,0.781
2271,0.286
2272,0.448
2273,0.696
2274,0.507
2275,0.464
2276,0.162
2277,0.362
2278,0.737
2279,0.719
2280,0.781
2281,0.286
2282,0.17
2283,0.696
2284,0.323
2285,0.464
2286,0.555
2287,0.769
2288,0.719
2289,0.737
2290,0.286
2291,0.781
2292,0.586
2293,0.507
2294,0.479
2295,0.464
2296,0.555
2297,0.769
2298,0.764
2299,0.584
2300,0.737
2301,0.719
2302,0.286
2303,0.869
2304,0.781
2305,0.699
2306,0.667
2307,0.293
2308,0.553
2309,0.754
2310,0.791
2311,0.488
2312,0.579
2313,0.623
2314,0.704
2315,0.699
2316,0.667
2317,0.293
2318,0.754
2319,0.579
2320,0.791
2321,0.788
2322,0.488
2323,0.332
2324,0.513
2325,0.699
2326,0.667
2327,0.754
2328,0.574
2329,0.293
2330,0.791
2331,0.579
2332,0.488
2333,0.788
2334,0.513
2335,0.699
2336,0.667
2337,0.574
2338,0.526
2339,0.293
2340,0.513
2341,0.754
2342,0.402
2343,0.791
2344,0.788
2345,0.699
2346,0.574
2347,0.667
2348,0.513
2349,0.293
2350,0.526
2351,0.556
2352,0.402
2353,0.896
2354,0.579
2355,0.574
2356,0.699
2357,0.667
2358,0.513
2359,0.293
2360,0.526
2361,0.896
2362,0.579
2363,0.556
2364,0.788
2365,0.574
2366,0.511
2367,0.699
2368,0.513
2369,0.667
2370,0.293
2371,0.693
2372,0.526
2373,0.788
2374,0.896
2375,0.574
2376,0.513
2377,0.699
2378,-1.0
2379,0.667
2380,0.293
2381,0.896
2382,0.579
2383,0.511
2384,0.693
2385,0.574
2386,0.513
2387,0.699
2388,0.667
2389,0.556
2390,0.293
2391,-1.0
2392,0.896
2393,0.511
2394,0.693
2395,0.574
2396,0.513
2397,0.667
2398,0.699
2399,0.556
2400,-1.0
2401,0.293
2402,0.896
2403,0.754
2404,0.511
2405,0.574
2406,0.513
2407,0.699
2408,-1.0
2409,0.556
2410,0.667
2411,0.781
2412,0.896
2413,0.511
2414,0.754
2415,0.574
2416,0.513
2417,0.908
2418,0.667
2419,0.781
2420,0.699
2421,-1.0
2422,0.896
2423,0.556
2424,0.693
2425,0.574
2426,0.908
2427,0.513
2428,0.781
2429,0.667
2430,0.699
2431,-1.0
2432,0.627
2433,0.896
2434,0.693
2435,0.574
2436,0.513
2437,0.908
2438,0.781
2439,0.667
2440,-1.0
2441,0.699
2442,0.693
2443,0.676
2444,0.293
2445,0.574
2446,0.51
2447,0.513
2448,0.383
2449,0.908
2450,0.781
2451,0.245
2452,-1.0
2453,0.667
2454,0.699
2455,0.574
2456,0.245
2457,0.51
2458,0.513
2459,0.781
2460,0.505
2461,0.383
2462,0.908
2463,-1.0
2464,0.667
2465,0.574
2466,0.245
2467,0.279
2468,0.51
2469,0.383
2470,0.908
2471,-1.0
2472,0.513
2473,0.781
2474,0.667
2475,0.574
2476,0.761
2477,0.279
2478,0.4
2479,0.245
2480,0.505
2481,0.908
2482,0.513
2483,0.51
2484,0.383
2485,0.574
2486,0.761
2487,0.279
2488,0.4
2489,0.908
2490,0.245
2491,0.513
2492,0.78
2493,0.505
2494,0.383
2495,0.574
2496,0.279
2497,0.761
2498,0.4
2499,0.685
2500,0.245
2501,0.513
2502,0.908
2503,0.383
2504,0.744
2505,0.621
2506,0.574
2507,0.685
2508,0.4
2509,0.279
2510,0.781
2511,0.65
2512,0.513
2513,0.761
2514,0.245
2515,0.685
2516,0.574
2517,0.621
2518,0.713
2519,0.4
2520,0.279
2521,0.761
2522,0.513
2523,0.865
2524,0.781
2525,0.685
2526,0.574
2527,0.511
2528,0.621
2529,0.744
2530,0.513
2531,0.609
2532,0.4
2533,0.279
2534,0.713
2535,0.685
2536,0.574
2537,0.744
2538,0.707
2539,0.621
2540,0.511
2541,0.713
2542,0.279
2543,0.529
2544,0.513
2545,0.574
2546,0.685
2547,0.542
2548,0.744
2549,0.707
2550,0.621
2551,0.287
2552,0.713
2553,0.697
2554,0.823
2555,0.436
2556,0.574
2557,0.718
2558,0.685
2559,0.707
2560,0.287
2561,0.542
2562,0.713
2563,0.481
2564,0.34
2565,0.436
2566,0.574
2567,0.609
2568,0.287
2569,0.685
2570,0.735
2571,0.823
2572,0.707
2573,0.786
2574,0.713
2575,0.697
2576,0.436
2577,0.574
2578,0.317
2579,0.735
2580,0.823
2581,0.393
2582,0.712
2583,0.786
2584,0.685
2585,0.735
2586,0.786
2587,0.697
2588,0.436
2589,0.823
2590,0.574
2591,0.702
2592,0.718
2593,0.287
2594,0.697
2595,0.786
2596,0.735
2597,0.436
2598,0.574
2599,0.287
2600,0.718
2601,0.823
2602,0.646
2603,0.285
2604,0.542
2605,0.485
2606,0.855
2607,0.786
2608,0.735
2609,0.691
2610,0.574
2611,0.723
2612,0.436
2613,0.285
2614,0.718
2615,0.786
2616,0.855
2617,0.735
2618,0.285
2619,0.898
2620,0.485
2621,0.723
2622,0.718
2623,0.436
2624,0.242
2625,0.786
2626,0.898
2627,0.855
2628,0.285
2629,0.735
2630,0.723
2631,0.586
2632,0.943
2633,0.485
2634,0.242
2635,0.786
2636,0.586
2637,0.898
2638,0.943
2639,0.855
2640,0.285
2641,0.74
2642,0.735
2643,0.835
2644,0.723
2645,0.786
2646,0.586
2647,0.898
2648,0.943
2649,0.855
2650,0.36
2651,0.74
2652,0.735
2653,0.511
2654,0.574
2655,0.586
2656,0.786
2657,0.943
2658,0.898
2659,0.697
2660,0.855
2661,0.511
2662,0.835
2663,0.74
2664,0.574
2665,0.586
2666,0.786
2667,0.943
2668,0.898
2669,0.279
2670,0.855
2671,0.835
2672,0.574
2673,0.697
2674,0.74
2675,0.565
2676,0.586
2677,0.786
2678,0.698
2679,0.943
2680,0.898
2681,0.36
2682,0.835
2683,0.511
2684,0.574
2685,0.565
2686,0.698
2687,0.346
2688,0.586
2689,0.393
2690,0.786
2691,0.943
2692,0.522
2693,0.898
2694,0.574
2695,0.565
2696,0.698
2697,0.346
2698,0.586
2699,0.522
2700,0.786
2701,0.943
2702,0.898
2703,0.393
2704,0.558
2705,0.698
2706,0.346
2707,0.565
2708,0.522
2709,0.586
2710,0.954
2711,0.786
2712,0.943
2713,0.558
2714,0.898
2715,0.346
2716,0.698
2717,0.565
2718,0.558
2719,0.522
2720,0.586
2721,0.954
2722,0.786
2723,0.248
2724,0.943
2725,0.558
2726,0.346
2727,0.553
2728,0.698
2729,0.586
2730,0.565
2731,0.522
2732,0.954
2733,0.786
2734,0.248
2735,0.558
2736,0.553
2737,0.698
2738,0.346
2739,0.522
2740,0.586
2741,0.954
2742,0.567
2743,0.565
2744,0.393
2745,0.558
2746,0.829
2747,0.698
2748,0.553
2749,0.346
2750,0.522
2751,0.586
2752,0.786
2753,0.899
2754,0.393
2755,0.558
2756,0.829
2757,0.698
2758,0.346
2759,0.553
2760,0.906
2761,0.72
2762,0.522
2763,0.962
2764,0.393
2765,0.558
2766,0.829
2767,0.698
2768,0.72
2769,0.906
2770,0.346
2771,0.553
2772,0.962
2773,0.899
2774,0.393
2775,0.558
2776,0.829
2777,0.72
2778,0.698
2779,0.906
2780,0.553
2781,0.962
2782,0.393
2783,0.346
2784,0.656
2785,0.558
2786,0.829
2787,0.72
2788,0.698
2789,0.906
2790,0.452
2791,0.962
2792,0.959
2793,0.346
2794,0.548
2795,0.558
2796,0.829
2797,0.503
2798,0.72
2799,0.358
2800,0.962
2801,0.959
2802,0.906
2803,0.698
2804,0.578
2805,0.558
2806,0.503
2807,0.358
2808,0.829
2809,0.72
2810,0.962
2811,0.959
2812,0.906
2813,0.578
2814,0.569
2815,0.503
2816,0.558
2817,0.962
2818,0.358
2819,0.72
2820,0.608
2821,0.829
2822,0.959
2823,0.906
2824,0.578
2825,0.145
2826,0.558
2827,0.503
2828,0.358
2829,0.608
2830,0.829
2831,0.72
2832,0.962
2833,0.959
2834,0.687
2835,0.505
2836,0.145
2837,0.358
2838,0.503
2839,0.558
2840,0.962
2841,0.608
2842,0.838
2843,0.829
2844,0.959
2845,0.145
2846,0.505
2847,0.503
2848,0.558
2849,0.838
2850,0.358
2851,0.279
2852,0.608
2853,0.962
2854,0.829
2855,0.145
2856,0.505
2857,0.838
2858,0.503
2859,0.558
2860,0.358
2861,0.962
2862,0.279
2863,0.732
2864,0.922
2865,0.145
2866,0.391
2867,0.505
2868,0.838
2869,0.677
2870,0.471
2871,0.412
2872,0.558
2873,0.503
2874,0.962
2875,0.145
2876,0.391
2877,0.505
2878,0.838
2879,0.558
2880,0.962
2881,0.828
2882,0.503
2883,0.408
2884,0.735
2885,0.145
2886,0.505
2887,0.838
2888,0.391
2889,0.962
2890,0.735
2891,0.828
2892,0.558
2893,0.753
2894,0.503
2895,0.145
2896,0.505
2897,0.682
2898,0.838
2899,0.391
2900,0.962
2901,0.558
2902,0.828
2903,0.753
2904,0.735
2905,0.682
2906,0.145
2907,0.505
2908,0.962
2909,0.391
2910,0.838
2911,0.558
2912,0.828
2913,0.753
2914,0.735
2915,0.682
2916,0.505
2917,0.145
2918,0.962
2919,0.391
2920,0.838
2921,0.828
2922,0.589
2923,0.137
2924,0.558
2925,0.682
2926,0.505
2927,0.145
2928,0.137
2929,0.962
2930,0.391
2931,0.589
2932,0.838
2933,0.828
2934,0.345
2935,0.682
2936,0.473
2937,0.505
2938,0.511
2939,0.145
2940,0.962
2941,0.277
2942,0.391
2943,0.828
2944,0.137
2945,0.682
2946,0.145
2947,0.505
2948,0.962
2949,0.58
2950,0.473
2951,0.0834
2952,0.391
2953,0.828
2954,0.838
2955,0.682
2956,0.962
2957,0.505
2958,0.962
2959,0.145
2960,0.58
2961,0.828
2962,0.391
2963,0.838
2964,0.558
2965,0.962
2966,0.682
2967,0.505
2968,0.145
2969,0.371
2970,0.391
2971,0.58
2972,0.828
2973,0.0834
2974,0.558
2975,0.962
2976,0.682
2977,0.505
2978,0.391
2979,0.145
2980,0.371
2981,0.58
2982,0.0894
2983,0.0834
2984,0.828
2985,0.962
2986,0.737
2987,0.505
2988,0.682
2989,0.579
2990,0.642
2991,0.391
2992,0.0894
2993,0.145
2994,0.371
2995,0.962
2996,0.642
2997,0.505
2998,0.682
2999,0.737
3000,0.391
3001,0.0894
3002,0.145
3003,0.371
3004,0.855
3005,0.642
3006,0.962
3007,0.505
3008,0.682
3009,0.737
3010,0.391
3011,0.0894
3012,0.145
3013,0.473
3014,0.343
3015,0.642
3016,0.962
3017,0.682
3018,0.473
3019,0.505
3020,0.505
3021,0.97
3022,0.737
3023,0.391
3024,0.0894
3025,0.642
3026,0.97
3027,0.505
3028,0.962
3029,0.682
3030,0.505
3031,0.0894
3032,0.473
3033,0.443
3034,0.145
3035,0.505
3036,0.97
3037,0.642
3038,0.962
3039,0.682
3040,0.505
3041,0.0894
3042,0.473
3043,0.464
3044,0.443
3045,0.505
3046,0.97
3047,0.642
3048,0.505
3049,0.706
3050,0.962
3051,0.682
3052,0.443
3053,0.0894
3054,0.441
3055,0.505
3056,0.97
3057,0.776
3058,0.642
3059,0.505
3060,0.0397
3061,0.443
3062,0.0894
3063,0.682
3064,0.786
3065,0.776
3066,0.505
3067,0.97
3068,0.642
3069,0.353
3070,0.443
3071,0.505
3072,0.786
3073,0.682
3074,0.924
3075,0.776
3076,0.505
3077,0.97
3078,0.786
3079,0.353
3080,0.642
3081,0.443
3082,0.529
3083,0.505
3084,0.0894
3085,0.776
3086,0.505
3087,0.786
3088,0.431
3089,0.505
3090,0.97
3091,0.443
3092,0.642
3093,0.682
3094,0.0894
3095,0.513
3096,0.446
3097,0.749
3098,0.543
3099,0.513
3100,0.0978
3101,0.556
3102,0.404
3103,0.679
3104,0.766
3105,0.513
3106,0.513
3107,0.749
3108,0.543
3109,0.446
3110,0.556
3111,0.271
3112,0.404
3113,0.766
3114,0.0978
3115,0.513
3116,0.749
3117,0.243
3118,0.513
3119,0.543
3120,0.584
3121,0.111
3122,0.556
3123,0.446
3124,0.679
3125,0.513
3126,0.513
3127,0.543
3128,0.749
3129,0.111
3130,0.243
3131,0.556
3132,0.271
3133,0.35
3134,0.584
3135,0.513
3136,0.513
3137,0.35
3138,0.264
3139,0.242
3140,0.832
3141,0.556
3142,0.543
3143,0.111
3144,0.243
3145,0.513
3146,0.513
3147,0.35
3148,0.264
3149,0.832
3150,0.228
3151,0.543
3152,0.242
3153,0.556
3154,0.111
3155,0.35
3156,0.401
3157,0.513
3158,0.513
3159,0.242
3160,0.832
3161,0.373
3162,0.894
3163,0.228
3164,0.543
3165,0.832
3166,0.35
3167,0.242
3168,0.513
3169,0.373
3170,0.513
3171,0.0922
3172,0.401
3173,0.349
3174,0.227
3175,0.513
3176,0.513
3177,0.749
3178,0.401
3179,0.543
3180,0.556
3181,0.334
3182,0.562
3183,0.446
3184,0.679
3185,0.513
3186,0.513
3187,0.334
3188,0.494
3189,0.556
3190,0.543
3191,0.749
3192,0.637
3193,0.401
3194,0.243
3195,0.513
3196,0.513
3197,0.377
3198,0.11
3199,0.334
3200,0.494
3201,0.556
3202,0.266
3203,0.508
3204,0.749
3205,0.383
3206,0.513
3207,0.513
3208,0.39
3209,0.637
3210,0.11
3211,0.543
3212,0.494
3213,0.334
3214,0.556
3215,0.383
3216,0.513
3217,0.513
3218,0.637
3219,0.334
3220,0.39
3221,0.556
3222,0.543
3223,0.243
3224,0.494
3225,0.383
3226,0.513
3227,0.513
3228,0.334
3229,0.637
3230,0.556
3231,0.39
3232,0.543
3233,0.494
3234,0.749
3235,0.383
3236,0.513
3237,0.334
3238,0.513
3239,0.39
3240,0.637
3241,0.874
3242,0.556
3243,0.543
3244,0.642
3245,0.383
3246,0.334
3247,0.513
3248,0.513
3249,0.0517
3250,0.39
3251,0.556
3252,0.637
3253,0.874
3254,0.321
3255,0.383
3256,0.334
3257,0.513
3258,0.513
3259,0.329
3260,0.0517
3261,0.39
3262,0.556
3263,0.637
3264,0.679
3265,0.383
3266,0.334
3267,0.682
3268,0.513
3269,0.513
3270,0.758
3271,0.882
3272,0.637
3273,0.743
3274,0.39
3275,0.682
3276,0.62
3277,0.334
3278,0.383
3279,0.513
3280,0.743
3281,0.758
3282,0.513
3283,0.882
3284,0.639
3285,0.682
3286,0.383
3287,0.334
3288,0.513
3289,0.62
3290,0.882
3291,0.513
3292,0.758
3293,0.743
3294,0.293
3295,0.383
3296,0.682
3297,0.334
3298,0.308
3299,0.513
3300,0.882
3301,0.513
3302,0.717
3303,0.293
3304,0.679
3305,0.334
3306,0.513
3307,0.682
3308,0.383
3309,0.293
3310,0.679
3311,0.867
3312,0.36
3313,0.513
3314,0.308
3315,0.334
3316,0.682
3317,0.513
3318,0.383
3319,0.367
3320,0.293
3321,0.679
3322,0.867
3323,0.513
3324,0.584
3325,0.334
3326,0.682
3327,0.383
3328,0.513
3329,0.837
3330,0.774
3331,0.293
3332,0.679
3333,0.867
3334,0.513
3335,0.334
3336,0.383
3337,0.682
3338,0.774
3339,0.513
3340,0.837
3341,0.293
3342,0.867
3343,0.367
3344,0.513
3345,0.334
3346,0.383
3347,0.682
3348,0.513
3349,0.293
3350,0.837
3351,0.28
3352,0.867
3353,0.774
3354,0.513
3355,0.383
3356,0.334
3357,0.682
3358,0.513
3359,0.293
3360,0.837
3361,0.867
3362,0.513
3363,0.717
3364,0.28
3365,0.383
3366,0.334
3367,0.393
3368,0.513
3369,0.682
3370,0.537
3371,0.293
3372,0.867
3373,0.513
3374,0.457
3375,0.383
3376,0.334
3377,0.393
3378,0.513
3379,0.682
3380,0.293
3381,0.867
3382,0.497
3383,0.457
3384,0.513
3385,0.383
3386,0.334
3387,0.393
3388,0.646
3389,0.682
3390,0.513
3391,0.867
3392,0.293
3393,0.867
3394,0.774
3395,0.383
3396,0.334
3397,0.393
3398,0.867
3399,0.646
3400,0.809
3401,0.867
3402,0.293
3403,0.513
3404,0.682
3405,0.383
3406,0.334
3407,0.393
3408,0.867
3409,0.513
3410,0.867
3411,0.809
3412,0.293
3413,0.513
3414,0.497
3415,0.383
3416,0.334
3417,0.867
3418,0.293
3419,0.493
3420,0.513
3421,0.513
3422,0.867
3423,0.809
3424,0.393
3425,0.383
3426,0.334
3427,0.867
3428,0.513
3429,0.293
3430,0.867
3431,0.513
3432,0.761
3433,0.493
3434,0.809
3435,0.383
3436,0.334
3437,0.761
3438,0.867
3439,0.344
3440,0.513
3441,0.293
3442,0.457
3443,0.809
3444,0.513
3445,0.383
3446,0.334
3447,0.761
3448,0.497
3449,0.867
3450,0.293
3451,0.513
3452,0.457
3453,0.513
3454,0.717
3455,0.383
3456,0.334
3457,0.497
3458,0.761
3459,0.867
3460,0.513
3461,0.293
3462,0.253
3463,0.0401
3464,0.513
3465,0.383
3466,0.334
3467,0.867
3468,0.761
3469,0.497
3470,0.867
3471,0.513
3472,0.293
3473,0.513
3474,0.899
3475,0.383
3476,0.334
3477,0.761
3478,0.867
3479,0.867
3480,0.497
3481,0.293
3482,0.551
3483,0.899
3484,0.457
3485,0.383
3486,0.334
3487,0.761
3488,0.867
3489,0.0875
3490,0.497
3491,0.293
3492,0.648
3493,0.557
3494,0.867
3495,0.383
3496,0.334
3497,0.761
3498,0.357
3499,0.648
3500,0.867
3501,0.497
3502,0.293
3503,0.557
3504,0.792
3505,0.383
3506,0.334
3507,0.357
3508,0.761
3509,0.522
3510,0.867
3511,0.648
3512,0.293
3513,0.557
3514,0.792
3515,0.383
3516,0.334
3517,0.357
3518,0.737
3519,0.761
3520,0.867
3521,0.557
3522,0.792
3523,0.648
3524,0.732
3525,0.357
3526,0.383
3527,0.732
3528,0.334
3529,0.761
3530,0.867
3531,0.792
3532,0.293
3533,0.497
3534,0.648
3535,0.732
3536,0.383
3537,0.357
3538,0.334
3539,0.761
3540,0.717
3541,0.792
3542,0.515
3543,0.293
3544,0.0797
3545,0.732
3546,0.383
3547,0.357
3548,0.717
3549,0.334
3550,0.515
3551,0.761
3552,0.905
3553,0.0823
3554,0.792
3555,0.383
3556,0.732
3557,0.372
3558,0.334
3559,0.357
3560,0.515
3561,0.717
3562,0.761
3563,0.905
3564,0.899
3565,0.732
3566,0.383
3567,0.717
3568,0.357
3569,0.334
3570,0.515
3571,0.737
3572,0.761
3573,0.372
3574,0.905
3575,0.732
3576,0.383
3577,0.595
3578,0.737
3579,0.357
3580,0.334
3581,0.515
3582,0.905
3583,0.761
3584,0.462
3585,0.383
3586,0.732
3587,0.737
3588,0.334
3589,0.515
3590,0.357
3591,0.905
3592,0.595
3593,0.462
3594,0.761
3595,0.732
3596,0.383
3597,0.737
3598,0.561
3599,0.515
3600,0.334
3601,0.357
3602,0.215
3603,0.462
3604,0.905
3605,0.682
3606,0.383
3607,0.732
3608,0.737
3609,0.515
3610,0.905
3611,0.334
3612,0.0823
3613,0.357
3614,0.462
3615,0.383
3616,0.682
3617,0.732
3618,0.334
3619,0.643
3620,0.561
3621,0.515
3622,0.905
3623,0.0823
3624,0.357
3625,0.383
3626,0.682
3627,0.905
3628,0.732
3629,0.394
3630,0.0823
3631,0.561
3632,0.515
3633,0.334
3634,0.357
3635,0.785
3636,0.383
3637,0.716
3638,0.441
3639,0.905
3640,0.732
3641,0.682
3642,0.334
3643,0.515
3644,0.0823
3645,0.785
3646,0.35
3647,0.383
3648,0.716
3649,0.832
3650,0.387
3651,0.692
3652,0.905
3653,0.682
3654,0.334
3655,0.35
3656,0.832
3657,0.785
3658,0.383
3659,0.373
3660,0.242
3661,0.905
3662,0.716
3663,0.737
3664,0.428
3665,0.35
3666,0.785
3667,0.832
3668,0.373
3669,0.383
3670,0.349
3671,0.242
3672,0.111
3673,0.428
